product_id,attribute_id,confidence,evidence,model
B01DY8KOM8,attribute_c37992471f74e67d,0.9,"Product Benefits: Curated to work with your skin tone, but each palette is wearable",deepseek-v4-flash
B01DY8KOM8,attribute_56dec5ce56f9e0c2,0.9,Color: Fair/Light,deepseek-v4-flash
B01DY8KOM8,attribute_5cf7ea4cd833f84f,0.9,title includes 'Eye & Cheek Palette',deepseek-v4-flash
B01DY8KOM8,attribute_f3ea007432213ed9,0.8,Product Benefits: Curated to work with your skin tone,deepseek-v4-flash
B01DY8KOM8,attribute_cff92beec5d24642,0.8,title includes 'Eye & Cheek',deepseek-v4-flash
B081FKT7CB,attribute_11164f55dde5294a,0.95,store: MORPHE,deepseek-v4-flash
B081FKT7CB,attribute_09be5f7e396620ac,0.9,"Item Form: Cream, Powder",deepseek-v4-flash
B081FKT7CB,attribute_a64490da866eb222,0.9,Color: Red,deepseek-v4-flash
B081FKT7CB,attribute_c4f1dd5cca3a2570,0.9,title includes 'Artistry Palette',deepseek-v4-flash
B081FKT7CB,attribute_af71680c3079f29f,0.8,"Item Form: Cream, Powder",deepseek-v4-flash
B081FKT7CB,attribute_c301b5888660fbbb,0.8,"Item Form: Cream, Powder",deepseek-v4-flash
B00KXJ0JJU,attribute_40ee063c2d1b3ae2,0.95,store: OMEGA,deepseek-v4-flash
B00KXJ0JJU,attribute_1315f3043efe6e9d,0.9,title includes 'Shaving Brush',deepseek-v4-flash
B00KXJ0JJU,attribute_cd744dd77d211b38,0.9,feature: '100% synthetic shaving brush',deepseek-v4-flash
B00KXJ0JJU,attribute_2f54750da8680eb6,0.8,feature: 'Soft Bristles for Close Shave',deepseek-v4-flash
B00KXJ0JJU,attribute_b6379005ebdba733,0.8,feature: 'Comfortable Resin Handle',deepseek-v4-flash
B00KXJ0JJU,attribute_676007658d6613fa,0.9,feature: 'Made in Italy',deepseek-v4-flash
B073PHJJD8,attribute_e10ab881b8962457,0.95,store: FunWorld,rules
B0926V2N5J,attribute_d77a8c75bd30b693,0.95,store: UARUOGP,deepseek-v4-flash
B0926V2N5J,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B0926V2N5J,attribute_7a0ec658a672ef0e,0.9,Material: Sponge,deepseek-v4-flash
B0926V2N5J,attribute_b49c5cc914326a51,0.9,Color: Assorted color,deepseek-v4-flash
B0926V2N5J,attribute_dade4590d7137f15,0.65,title: gold,deepseek-v4-flash
B0926V2N5J,attribute_b125105d69a0d170,0.9,Beauty Sponge Blender Holder,deepseek-v4-flash
B0926V2N5J,attribute_91f6f67f0d907219,0.7,Material : Stainless Steel,deepseek-v4-flash
B0926V2N5J,attribute_ba7c6ffe0a0377b1,0.9,Rose gold,deepseek-v4-flash
B088BWGKBJ,attribute_3274bbdf290366c5,0.95,store: HLZG,deepseek-v4-flash
B088BWGKBJ,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B088BWGKBJ,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B088BWGKBJ,attribute_79c1f41055cdf025,0.9,Cosplay Wig,deepseek-v4-flash
B088BWGKBJ,attribute_e1d7dd73d2b45fe8,0.9,Brown Gradient Black Short Hair,deepseek-v4-flash
B088BWGKBJ,attribute_a570e2ea224191fd,0.8,Short Hair,deepseek-v4-flash
B08VJGZLDZ,attribute_aae5ee35ab1806e7,0.95,store: KaiLeQi,deepseek-v4-flash
B08VJGZLDZ,attribute_2f222083c2390ce0,0.9,Color: Pink,deepseek-v4-flash
B08VJGZLDZ,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B08VJGZLDZ,attribute_0887895f28310db2,0.75,title: 6PCS,deepseek-v4-flash
B08VJGZLDZ,attribute_4596a992b82968d8,0.9,Decorative bobby pins,deepseek-v4-flash
B08VJGZLDZ,attribute_340333693e667a0e,0.9,6PCS,deepseek-v4-flash
B08VJGZLDZ,attribute_edce454c01d1d14d,0.8,Vintage flower decoration,deepseek-v4-flash
B08VJGZLDZ,attribute_64e1b604d8fbc982,0.8,metal hair pins,deepseek-v4-flash
B09K36D44X,attribute_a578007e232f39f9,0.95,store: KGBFASS,deepseek-v4-flash
B09K36D44X,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B09K36D44X,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B09K36D44X,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B08QN49C8N,attribute_be032e069ab59ec8,0.95,store: MTH,deepseek-v4-flash
B08QN49C8N,attribute_11e610d24b0771b9,0.9,Unit Count: 1.00 Fl Oz,deepseek-v4-flash
B08QN49C8N,attribute_0b88c05672ccfe1a,0.75,title: 1ml,deepseek-v4-flash
B01F6BEV2A,attribute_323d83dc2e159b5f,0.95,store: Emjoi,deepseek-v4-flash
B01F6BEV2A,attribute_f405f145b152ba33,0.9,Item Form: Roller,deepseek-v4-flash
B01F6BEV2A,attribute_0eca54c1102570da,0.9,Unit Count: 16.0 Ounce,deepseek-v4-flash
B0052EOS70,attribute_f51d3e3ae02d81ff,0.95,store: Effadaine,deepseek-v4-flash
B0052EOS70,attribute_86c70f5d736aedd1,0.9,Skin Type: Dry,deepseek-v4-flash
B0052EOS70,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B0052EOS70,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B0052EOS70,attribute_4e001418f2a161c2,0.75,title: 30ml,deepseek-v4-flash
B01N2BILUM,attribute_edcc76df1be332aa,0.95,"store: UPD, GBG beauty Paw Patrol ZD bundle",deepseek-v4-flash
B071413GTH,attribute_58506fa9042372bc,0.95,store: OvvioInternationalTOPNaturePlus,deepseek-v4-flash
B071413GTH,attribute_fbd8936c219bb836,0.9,Skin Type: Sensitive,deepseek-v4-flash
B071413GTH,attribute_aa768a9815745d03,0.9,Item Form: Balm,deepseek-v4-flash
B071413GTH,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B071413GTH,attribute_52a1ec6aa125d7a2,0.75,title: 0.5 oz,deepseek-v4-flash
B087CG6WQY,attribute_5667bcd9d8c1dc5e,0.95,store: TRENDBOX,rules
B087CG6WQY,attribute_45401d5a831e02e8,0.75,title: 12 Pack,rules
B07BKTH19G,attribute_52986b0a1bfc8d26,0.95,store: Funky Fresh,deepseek-v4-flash
B07BKTH19G,attribute_38740edce505787c,0.9,Color: blue,deepseek-v4-flash
B07BKTH19G,attribute_d524753d56d9d70d,0.9,Funky Fresh foam wigs,deepseek-v4-flash
B07BKTH19G,attribute_530828b3049769bc,1.0,Foam wig,deepseek-v4-flash
B07BKTH19G,attribute_46f81f3ac5545e1f,1.0,one size fits all,deepseek-v4-flash
B07BKTH19G,attribute_f46642cc41b299ee,0.9,"Ideal for Halloween celebrations, costume parties",deepseek-v4-flash
B07BKTH19G,attribute_b494ec3b13e8d7d3,0.8,FUN FASHION,deepseek-v4-flash
B00ZUS7000,attribute_ab77118a8e8c9181,0.95,store: AVON,deepseek-v4-flash
B00ZUS7000,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B00ZUS7000,attribute_38740edce505787c,0.9,Color: blue,deepseek-v4-flash
B00ZUS7000,attribute_aa67a4f1a9f83e76,1.0,Avon Dew Kiss Lip Dew,deepseek-v4-flash
B00ZUS7000,attribute_219a759606adbdc0,1.0,.15 oz. net wt.,deepseek-v4-flash
B00ZUS7000,attribute_545a7b86a69d38a9,0.9,Treat your lips to moisture,deepseek-v4-flash
B08192SXNN,attribute_1901cd00b3f3d956,0.95,store: LQQKS,deepseek-v4-flash
B08192SXNN,attribute_525d5eeb0c4a5d73,0.9,Item Form: Clip,deepseek-v4-flash
B08192SXNN,attribute_530828b3049769bc,0.9,Material: Foam,deepseek-v4-flash
B08192SXNN,attribute_2b77f13bdb4e3e9e,0.9,Hair Type: Dry,deepseek-v4-flash
B08192SXNN,attribute_9681208d2f0f51d2,0.9,Size: 6 Count (Pack of 1),deepseek-v4-flash
B08192SXNN,attribute_ed19c4551fcb2e81,1.0,Soft Foam Cushion Hair Rollers,deepseek-v4-flash
B08192SXNN,attribute_4760eb52804ee5a4,1.0,Size: 6 Count (Pack of 1),deepseek-v4-flash
B08192SXNN,attribute_3445af3ba4e15dec,1.0,Item Form: Clip,deepseek-v4-flash
B09J889KKD,attribute_65ee663b5d298012,0.95,store: Caijuxing,deepseek-v4-flash
B09J889KKD,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B09J889KKD,attribute_f03aa5d3452da917,0.9,Color: Black,deepseek-v4-flash
B09J889KKD,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B07RFF6RNN,attribute_35ef643b91eff223,0.95,store: Alishow,deepseek-v4-flash
B07RFF6RNN,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B07RFF6RNN,attribute_e8e7fea2a5737144,0.9,Color: natural,deepseek-v4-flash
B07RFF6RNN,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B0009TAC14,attribute_23cd878eb9bc6c56,0.95,store: Libelle,deepseek-v4-flash
B0009TAC14,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B0011DN60Q,attribute_3f04f97303b3eaba,0.95,store: Magick Botanicals,deepseek-v4-flash
B0011DN60Q,attribute_76d49a1a04fb5fcf,0.75,title: 16 fl oz,deepseek-v4-flash
B079Y3Y3ZV,attribute_52a08eeb20380e0f,0.95,store: IAMBEAUTY,deepseek-v4-flash
B00Q5K76DI,attribute_971de4774537628e,0.95,store: Vionic,rules
B00Q5K76DI,attribute_ac633a0ad41273e3,0.75,title: 4Pack,rules
B00Q5K76DI,attribute_38740edce505787c,0.65,title: blue,rules
B01JV91BBW,attribute_c95a2f64678595f5,0.95,store: Fake Bake,deepseek-v4-flash
B01JV91BBW,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B01JV91BBW,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B01JV91BBW,attribute_3f338ab9c55c0409,0.75,title: 170 ml,deepseek-v4-flash
B01IADZLMK,attribute_216d0ce2b2070f53,0.95,store: Skin Musk,deepseek-v4-flash
B01IADZLMK,attribute_1dffaa257c5c9706,0.9,Item Form: Oil,deepseek-v4-flash
B01IADZLMK,attribute_609732e3ffb21fa1,0.75,title: 0.50 oz,deepseek-v4-flash
B07Y5VPGGN,attribute_a0ba5dd237728455,0.95,store: Newcally,deepseek-v4-flash
B07Y5VPGGN,attribute_8ba8db87ff92bb46,0.9,Item Form: Pair,deepseek-v4-flash
B07Y5VPGGN,attribute_6e76972f4469de0a,0.9,Material: Faux Mink,deepseek-v4-flash
B07Y5VPGGN,attribute_d47e71f42e46bc20,0.75,title: 18MM,deepseek-v4-flash
B08V8DVZZJ,attribute_fbc728acf2bc1d08,0.95,store: Vérité Skincare,deepseek-v4-flash
B08V8DVZZJ,attribute_da2e6a33e12c45dc,0.9,Skin Type: Combination,deepseek-v4-flash
B08V8DVZZJ,attribute_8c4ac5e0a3df2174,0.9,"Scent: Citrus, Grapefruit",deepseek-v4-flash
B08V8DVZZJ,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B08V8DVZZJ,attribute_bb4c2f2a82224247,0.75,title: 4 fl. oz,deepseek-v4-flash
B08FCBXJFB,attribute_3d27b9b2d479cc77,0.95,store: Syntus,deepseek-v4-flash
B08FCBXJFB,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B08FCBXJFB,attribute_ed3f78978686a94f,0.9,Material: Paper,deepseek-v4-flash
B08FCBXJFB,attribute_bef2b14bcb7793ba,0.75,title: 10 Pcs,deepseek-v4-flash
B07NBPBP81,attribute_e4b73cdca3a0f2dd,0.95,store: Tarte,deepseek-v4-flash
B07NBPBP81,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B07NBPBP81,attribute_0996aecf8756fb85,0.75,title: 1.014oz,deepseek-v4-flash
B08L4BDNZ3,attribute_94471ece3d11a999,0.95,store: FOVIUPET,deepseek-v4-flash
B08L4BDNZ3,attribute_0ebb13a614ecc714,0.9,Material: Microfiber,deepseek-v4-flash
B08L4BDNZ3,attribute_320c95d539518c2e,0.9,Unit Count: 2.00 Count,deepseek-v4-flash
B08L4BDNZ3,attribute_b72bd63956647c5e,0.75,title: 2 Pack,deepseek-v4-flash
B07QWBWKVW,attribute_6c279d3e9e5dc34a,0.95,store: HX,deepseek-v4-flash
B07QWBWKVW,attribute_e970768ea851ecec,0.9,"Material: Horn, Wood, Plastic, Metal",deepseek-v4-flash
B07QWBWKVW,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B07QWBWKVW,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B07PPLWT1N,attribute_6f997c115926cc6f,0.95,store: Anterogen,deepseek-v4-flash
B07PPLWT1N,attribute_9e51203668df76d3,0.9,Skin Type: acne prone,deepseek-v4-flash
B07PPLWT1N,attribute_3531b62ea3cfae30,0.9,Scent: Unscented,deepseek-v4-flash
B07PPLWT1N,attribute_353b5bac5f57c3cb,0.9,"Item Form: Sheet, Gel",deepseek-v4-flash
B07PPLWT1N,attribute_8869859f1baa4727,0.9,"Product Benefits: Hydrating, Exfoliating, Fine Lines Treatment, Nourishing, Anti Aging, Firming",deepseek-v4-flash
B07PPLWT1N,attribute_34229f8c13d40e73,0.75,title: 50ml,deepseek-v4-flash
B01N6Y0DV8,attribute_246220cf35ff1628,0.95,store: Etude House,rules
B088QCW2Y5,attribute_66775ae2ae3e78b4,0.9,Scent: fresh,deepseek-v4-flash
B088QCW2Y5,attribute_97cd16c9acda1ac5,0.9,Item Form: Wipe,deepseek-v4-flash
B088QCW2Y5,attribute_35d1fea9bce82916,0.9,Unit Count: 100.00 Count,deepseek-v4-flash
B088QCW2Y5,attribute_de87f8bb6fd91df6,1.0,Refreshing lemon scent,deepseek-v4-flash
B088QCW2Y5,attribute_adbc920aa78aa9f4,1.0,"Alcohol-free, Gentle on your hands",deepseek-v4-flash
B088QCW2Y5,attribute_e1c9b9e1621663bf,1.0,"Unfolded: 4"" x 7""",deepseek-v4-flash
B088QCW2Y5,attribute_6d3a918704235137,1.0,Quantity: 100 Count,deepseek-v4-flash
B088QCW2Y5,attribute_d43178ef28bd5576,1.0,"Moist Towelettes, Wet Wipes",deepseek-v4-flash
B08Z7NXKPC,attribute_46ffa90cf9119873,0.95,store: Orianna,deepseek-v4-flash
B08Z7NXKPC,attribute_4473db570896b2ec,0.9,Material: Silk,deepseek-v4-flash
B08Z7NXKPC,attribute_71a38da13f2f676e,0.9,"Hair Type: Wavy, Straight",deepseek-v4-flash
B08Z7NXKPC,attribute_50d8b3f1201662a2,0.75,title: 22 inches,deepseek-v4-flash
B08Z7NXKPC,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B08Z7NXKPC,attribute_cd744dd77d211b38,1.0,Heat Resistant Synthetic Wigs,deepseek-v4-flash
B08Z7NXKPC,attribute_c2d1c7bf69259b4d,1.0,Long Wavy Synthetic Wigs,deepseek-v4-flash
B08Z7NXKPC,attribute_a6e0aef5621aea24,1.0,Ombre Brown Headband Wig,deepseek-v4-flash
B08Z7NXKPC,attribute_fe1f1d7e609ecf9f,1.0,22 inches,deepseek-v4-flash
B08Z7NXKPC,attribute_75646f2c7d9d898b,1.0,Headband Wig,deepseek-v4-flash
B08VW912VF,attribute_d3bbd94d13c759a6,0.95,store: Civrie,deepseek-v4-flash
B08VW912VF,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B08VW912VF,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B08VW912VF,attribute_72f40f803eb5363f,0.65,title: blonde,deepseek-v4-flash
B08VW912VF,attribute_08ba2ea3e1a5a975,1.0,Dark Roots Ombre Blonde Bob,deepseek-v4-flash
B08VW912VF,attribute_b1e2c8e5a6bdfd3e,1.0,12nch,deepseek-v4-flash
B08VW912VF,attribute_04c3c0c08c0f40c8,1.0,Bob Wigs with Bangs,deepseek-v4-flash
B00YUCX4I4,attribute_2f222083c2390ce0,0.65,title: pink,rules
B002ZGQ998,attribute_9a91148f06a81d63,0.95,store: Synergy,deepseek-v4-flash
B002ZGQ998,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B009WI1UKA,attribute_a1c6928128bc0118,0.95,store: NYX PROFESSIONAL MAKEUP,deepseek-v4-flash
B009WI1UKA,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B009WI1UKA,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B009WI1UKA,attribute_4c837d290d764aa9,0.9,Color: Medium Beige,deepseek-v4-flash
B09P1DQ6ZX,attribute_73efdb239943ea63,0.9,Brand: Pure Blends,deepseek-v4-flash
B09P1DQ6ZX,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B09P1DQ6ZX,attribute_71d79f25c0cc8cb5,0.9,"Product Benefits: Eliminates color fade and color washout, while luxuriously hydrating, repairing and revitalizing",deepseek-v4-flash
B09P1DQ6ZX,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B09P1DQ6ZX,attribute_07c6d04ce722e5c1,0.75,title: 8.5 Oz,deepseek-v4-flash
B01D1PMS2I,attribute_d8244b33d4371533,0.95,store: La Compagnie de Provence,deepseek-v4-flash
B01D1PMS2I,attribute_f352132e095c6f96,0.9,Scent: Jasmine,deepseek-v4-flash
B01D1PMS2I,attribute_cae5d609508b8082,0.9,Item Form: Lotion,deepseek-v4-flash
B01D1PMS2I,attribute_fafdbdac2ad2abf1,0.9,Unit Count: 2.5 Fl Oz,deepseek-v4-flash
B01D1PMS2I,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B01D1PMS2I,attribute_72d4c234c274cd7b,0.9,title: Hand Balm,deepseek-v4-flash
B06WRQXG4V,attribute_34f14c15dd76cda1,0.9,Material: Human,deepseek-v4-flash
B06WRQXG4V,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B06WRQXG4V,attribute_4c16140d18630db0,0.75,title: 22inch,deepseek-v4-flash
B06WRQXG4V,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B06WRQXG4V,attribute_9ee9451fc3f49f2a,1.0,"16""-18''",deepseek-v4-flash
B06WRQXG4V,attribute_4eea98ff36c0c0e3,1.0,#1 Jet Black,deepseek-v4-flash
B06WRQXG4V,attribute_d96247dbc02228d2,1.0,95g,deepseek-v4-flash
B06WRQXG4V,attribute_63b2bead5c2f3efd,1.0,8 Pieces,deepseek-v4-flash
B06WRQXG4V,attribute_1ad4098b1a2c30dd,1.0,18clips,deepseek-v4-flash
B06WRQXG4V,attribute_c43a5bbbbcb28c60,1.0,Clip in Remy Human Hair Extensions,deepseek-v4-flash
B09M9DT9GM,attribute_5f736c0801d876c4,0.95,store: WUDAS,deepseek-v4-flash
B09M9DT9GM,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B09M9DT9GM,attribute_b31afbde7f6c30db,0.75,title: 12 Inch,deepseek-v4-flash
B09M9DT9GM,attribute_82c09a0b99b9d771,0.9,Passion Twist Hair,deepseek-v4-flash
B09M9DT9GM,attribute_e580b83a554bb31d,1.0,Hair Type: Wavy,deepseek-v4-flash
B09M9DT9GM,attribute_a49556676347980b,1.0,12 Inch,deepseek-v4-flash
B09M9DT9GM,attribute_3b9c5d8e56be31e6,0.9,Crochet Hair for Braiding,deepseek-v4-flash
B09M9DT9GM,attribute_5a87129a6de1d021,1.0,Hair,deepseek-v4-flash
B09M9DT9GM,attribute_542443029393bf0c,0.9,7 Packs,deepseek-v4-flash
B078KVJ6ZY,attribute_e6facfd88d5ed110,0.95,store: Woaills,deepseek-v4-flash
B078KVJ6ZY,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B07DJBBP6G,attribute_43e96d407545d4f9,0.95,store: annila,deepseek-v4-flash
B01LE3GULY,attribute_e753108868a5cdc3,0.95,store: Grip-Tite,deepseek-v4-flash
B01LE3GULY,attribute_2858963adf41a056,0.9,"Item Form: Lotion, Cream",deepseek-v4-flash
B00Y14CKRW,attribute_f28d29dec6b5fdcd,0.95,store: Dr Adorable,deepseek-v4-flash
B00Y14CKRW,attribute_86c70f5d736aedd1,0.9,Skin Type: Dry,deepseek-v4-flash
B00Y14CKRW,attribute_1dffaa257c5c9706,0.9,Item Form: Oil,deepseek-v4-flash
B00Y14CKRW,attribute_ea2ff94c7cab2d75,0.9,Unit Count: 8 Fl Oz,deepseek-v4-flash
B00Y14CKRW,attribute_611fe1fe495ea409,0.75,title: 8 Oz,deepseek-v4-flash
B07K5559YF,attribute_0018dbdf2a7f8f8f,0.95,store: anruina,deepseek-v4-flash
B07K5559YF,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B07K5559YF,attribute_e8e7fea2a5737144,0.9,Color: Natural,deepseek-v4-flash
B07K5559YF,attribute_86ae89fc7aa016be,0.75,title: 22 inch,deepseek-v4-flash
B08NHHZT4X,attribute_11f0699794cf21be,0.95,store: AWEFC,deepseek-v4-flash
B08NHHZT4X,attribute_42db5b7525705d3f,0.9,Item Form: Elastic,deepseek-v4-flash
B08NHHZT4X,attribute_0a552befcc9a10a1,0.9,Material: Cotton,deepseek-v4-flash
B08NHHZT4X,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B08NHHZT4X,attribute_9c0018545120cb64,0.75,title: 36pcs,deepseek-v4-flash
B08NHHZT4X,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B09B2RNHHH,attribute_a72532745296f324,0.95,store: M.A.C,deepseek-v4-flash
B09B2RNHHH,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B09B2RNHHH,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B075FSZZNX,attribute_ff9d946f4b65d4ae,0.95,store: Rica,deepseek-v4-flash
B075FSZZNX,attribute_fbd8936c219bb836,0.9,Skin Type: Sensitive,deepseek-v4-flash
B075FSZZNX,attribute_8719400aec8afcb6,0.9,Item Form: Wax,deepseek-v4-flash
B075FSZZNX,attribute_6424e83f33115a47,0.9,"Product Benefits: Hydrating,Nourishing,Moisturizing",deepseek-v4-flash
B075FSZZNX,attribute_df4e9e2f0e9a3200,0.75,title: 14 Ounces,deepseek-v4-flash
B07H3BDVGK,attribute_8450af3680ca44bc,0.95,store: MANDOYV,deepseek-v4-flash
B07H3BDVGK,attribute_b75e0fee3863f55b,0.9,Unit Count: 2.45 Fl Oz,deepseek-v4-flash
B07H3BDVGK,attribute_ca21e0dc17b9a401,0.75,title: 12 mL,deepseek-v4-flash
B07H3BDVGK,attribute_2f222083c2390ce0,0.65,title: pink,deepseek-v4-flash
B012R8TWYW,attribute_056f3975688bccfb,0.95,store: Tepezcohuite Cream,rules
B09CKT5P8C,attribute_6b531f0b5f27a15a,0.95,store: Maxine,deepseek-v4-flash
B09CKT5P8C,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B09CKT5P8C,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B09CKT5P8C,attribute_9c9d9eadb3298777,0.75,title: 24 Inch,deepseek-v4-flash
B09CKT5P8C,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B072LFZR3C,attribute_9434731bd77c297f,0.95,store: Alvarez Gomez,deepseek-v4-flash
B072LFZR3C,attribute_e28d4ccc189295e5,0.9,Unit Count: 2.7 Fl Oz,deepseek-v4-flash
B072LFZR3C,attribute_99c2995de4443185,0.75,title: 80 ml,deepseek-v4-flash
B07ZHGNPZM,attribute_4cbed73c4d144674,0.95,store: IMBUE,deepseek-v4-flash
B07ZHGNPZM,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B07ZHGNPZM,attribute_4068a23968a362b0,0.9,"Scent: Tea Tree, Neem, Aloe Vera",deepseek-v4-flash
B07ZHGNPZM,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B07ZHGNPZM,attribute_7b9b0ca2370831d7,0.75,title: 3.38 oz,deepseek-v4-flash
B07V5JHY3Y,attribute_b9d65ce641548f4a,0.95,store: JOCHA,deepseek-v4-flash
B07V5JHY3Y,attribute_703a408417ea8951,0.9,Material: Plastic,deepseek-v4-flash
B07V5JHY3Y,attribute_46f81f3ac5545e1f,0.9,Size: One Size,deepseek-v4-flash
B07V5JHY3Y,attribute_3b03e0174bd77bed,0.75,title: 100 Pcs,deepseek-v4-flash
B07V5JHY3Y,attribute_1b00c776edc10fad,0.65,title: clear,deepseek-v4-flash
B09KBWGDNZ,attribute_1124cc1ec1872e81,0.95,store: AuokMar,deepseek-v4-flash
B09KBWGDNZ,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B09KBWGDNZ,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B09KBWGDNZ,attribute_c56aee814ca70c14,0.75,title: 18 Inch,deepseek-v4-flash
B09KBWGDNZ,attribute_a64490da866eb222,0.65,title: red,deepseek-v4-flash
B00ZMC1KV4,attribute_c914e39b78fa1fc3,0.95,store: Obagi Medical,deepseek-v4-flash
B00ZMC1KV4,attribute_106eb31d0ad8769a,0.9,Scent: Aloe,deepseek-v4-flash
B00ZMC1KV4,attribute_fe92fa41817456bb,0.9,Unit Count: 3 Fl Oz,deepseek-v4-flash
B00ZMC1KV4,attribute_ebcb6bad84dc95c5,0.75,title: 1 Oz,deepseek-v4-flash
B0879Y4XLC,attribute_3f6dc1e45c53bb06,0.95,store: Phosphe,deepseek-v4-flash
B0879Y4XLC,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B0879Y4XLC,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B0879Y4XLC,attribute_bd988b477728c9cc,0.75,title: 14inch,deepseek-v4-flash
B07P8VNG17,attribute_b19ebac6b8c24c2d,0.95,store: Neutrogena,deepseek-v4-flash
B07P8VNG17,attribute_47541086ba25a3f3,0.9,Skin Type: Normal,deepseek-v4-flash
B07P8VNG17,attribute_5ca5104b9d48ace7,0.9,Unit Count: 6.00 Count,deepseek-v4-flash
B07P8VNG17,attribute_c6778fdfc3975644,0.75,title: 6 Pack,deepseek-v4-flash
B07P8VNG17,attribute_2f222083c2390ce0,0.65,title: pink,deepseek-v4-flash
B07DFSN36Q,attribute_89e4461a548efe9e,0.95,store: Miny Beauty Cosmetics,deepseek-v4-flash
B07DFSN36Q,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B07DFSN36Q,attribute_38740edce505787c,0.9,Color: Blue,deepseek-v4-flash
B07DFSN36Q,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B013B1KRKM,attribute_d8b5d5d49d0e383b,0.95,store: Yeshan,rules
B013B1KRKM,attribute_703a408417ea8951,0.9,Material: Plastic,rules
B07H33DXMZ,attribute_7f9d56c8efda65e2,0.95,store: True + Luscious,deepseek-v4-flash
B07H33DXMZ,attribute_604a498ed314efa5,0.9,Target Audience: Women,deepseek-v4-flash
B07H33DXMZ,attribute_0415bc75acc90639,0.75,title: 0.12 oz,deepseek-v4-flash
